delivery_id,assigned_agent,priority,region,delivery_mode,distance_km,package_weight_kg,delivery_cost,cost_per_km,delivery_rating,delivery_status,is_delayed,perf_score,route_cluster,lat,lon
204,Agent Alpha,Low,east,standard,80.6,45.16,538.48,6.680893300248139,3,delivered,0,84.0,1,24.991325131162476,86.71638026338147
205,Agent Beta,High,east,same day,187.7,6.69,1058.57,5.6396909962706445,3,delayed,1,39.38461538461539,4,23.23857435795754,88.55626174934574
206,Agent Alpha,Low,south,standard,225.6,22.83,1196.49,5.303590425531915,5,delivered,0,100.0,4,9.95518230969978,77.2662781603399
207,Agent Alpha,High,east,express,24.5,0.67,174.12,7.106938775510204,2,delayed,1,26.0,3,20.208829257196193,88.25335732869881
208,Agent Alpha,Low,west,standard,194.3,29.51,1060.03,5.4556356150283065,4,delivered,0,92.0,4,23.981010614648334,71.61630627750355
209,Agent Gamma,High,central,express,52.0,43.18,439.54,8.452692307692308,3,delayed,1,36.5,1,20.230369503077313,78.44921763542196
210,Agent Beta,High,north,same day,282.9,31.33,1608.49,5.685719335454225,2,delayed,1,41.0,0,26.664848308504993,77.93012150491576
211,Agent Alpha,High,north,same day,289.2,16.14,1594.42,5.513208852005533,1,failed,1,30.22222222222222,0,28.992402736199516,76.38501528109686
212,Agent Gamma,Low,east,standard,257.9,45.92,1427.26,5.534160527336177,3,delivered,0,84.0,0,23.751371186156163,85.44363788887155
213,Agent Alpha,High,east,same day,258.3,42.79,1519.87,5.884126984126984,2,delayed,1,32.666666666666664,0,23.511767557015606,86.91364177636977
214,Agent Gamma,High,central,express,288.4,44.12,1624.36,5.632316227461859,2,delayed,1,35.44444444444444,0,21.54561585676336,78.20008710113498
215,Agent Beta,High,east,express,86.5,37.04,593.62,6.862658959537573,4,delivered,0,92.0,1,23.873075328085218,85.83424005810504
216,Agent Gamma,High,south,same day,157.3,4.51,900.03,5.721741894469167,2,delayed,1,38.22222222222222,2,11.3234945249808,77.84585453100078
217,Agent Alpha,Low,central,standard,41.0,29.25,292.75,7.140243902439025,5,delivered,0,100.0,3,22.152398188955605,78.28221014740252
218,Agent Gamma,Low,central,standard,137.4,27.87,770.61,5.608515283842794,3,delivered,0,84.0,2,24.678948430708143,78.93460440569577
219,Agent Gamma,Low,north,standard,32.3,46.58,301.24,9.326315789473686,4,delivered,0,92.0,3,29.597797394283287,76.02929824807627
220,Agent Alpha,High,central,express,207.8,40.12,1209.36,5.819826756496631,2,delayed,1,41.0,4,25.295340462965065,77.33803839309938
221,Agent Beta,Low,south,standard,23.6,12.4,155.2,6.576271186440677,4,delivered,0,92.0,3,13.84567735380206,82.87426818990195
222,Agent Gamma,Low,south,standard,258.0,37.92,1403.76,5.44093023255814,4,delivered,0,92.0,0,13.30985162001283,82.87326137305583
223,Agent Beta,High,north,same day,255.6,18.93,1434.79,5.613419405320814,5,delivered,0,100.0,0,26.262048606968555,75.94501664678057
224,Agent Gamma,Low,north,standard,289.7,19.13,1505.89,5.198101484294098,5,delivered,0,100.0,0,27.9062948183566,78.95992725010254
225,Agent Beta,High,north,express,9.1,45.65,232.45,25.543956043956044,3,delayed,1,34.0,3,27.291214206090352,77.66366431684115
226,Agent Beta,Low,west,standard,245.8,4.19,1241.57,5.05113913751017,5,delivered,0,100.0,4,21.463937860274502,75.45290696010227
227,Agent Beta,Medium,central,two day,88.6,8.67,469.01,5.293566591422122,3,delivered,0,84.0,1,26.038063328514674,77.26568141826658
228,Agent Gamma,Low,central,standard,59.6,20.84,360.52,6.048993288590603,4,delivered,0,92.0,3,22.55858634800056,79.04824120809337
229,Agent Beta,High,east,express,225.4,22.3,1243.9,5.518633540372671,5,delivered,0,100.0,4,24.95227933106268,90.00882277768923
230,Agent Gamma,High,south,express,36.9,45.45,370.85,10.050135501355015,3,delayed,1,49.0,3,13.686831755983578,80.18459720579845
231,Agent Gamma,High,central,same day,262.9,31.73,1509.69,5.742449600608597,2,delayed,1,28.5,0,24.96886782124989,79.17378068578385
232,Agent Gamma,Low,central,standard,262.7,28.7,1399.6,5.327750285496764,5,delivered,0,100.0,0,23.215822558631153,75.96624199984198
233,Agent Beta,Medium,east,two day,167.2,35.91,943.73,5.644318181818182,3,delivered,0,84.0,2,23.061423307758155,86.13351821774138
234,Agent Alpha,High,south,express,127.4,3.49,697.47,5.474646781789639,3,delivered,0,84.0,1,12.855106162913184,79.7509824679319
235,Agent Beta,Low,central,standard,267.0,26.49,1414.47,5.297640449438203,3,delivered,0,84.0,0,21.371457926788267,80.06178393980151
236,Agent Beta,High,south,same day,214.0,34.34,1273.02,5.948691588785047,4,delivered,0,92.0,4,14.234712691569033,80.20446764921518
237,Agent Beta,High,east,same day,10.6,42.68,281.04,26.513207547169813,5,delivered,0,100.0,3,21.284634174645134,89.21155483188157
238,Agent Alpha,High,central,same day,124.2,1.02,724.06,5.829790660225442,5,delivered,0,100.0,2,20.34589579858872,78.14497473544726
239,Agent Beta,Medium,north,two day,129.5,13.38,687.64,5.30996138996139,4,delivered,0,92.0,1,29.572833775443005,74.89543720361718
240,Agent Gamma,High,south,express,257.0,10.83,1367.49,5.320972762645915,2,delayed,1,41.0,0,10.962664076442294,79.54178129426326
241,Agent Beta,Medium,south,two day,264.9,43.16,1453.98,5.488788221970555,5,delivered,0,100.0,0,15.542751506117487,81.44163383753126
242,Agent Gamma,Medium,west,two day,163.5,19.83,876.99,5.363853211009174,5,delivered,0,100.0,2,25.723571462015524,75.43194059148435
243,Agent Beta,High,north,same day,34.6,47.42,415.26,12.001734104046243,4,delivered,0,92.0,3,31.18918634132269,75.10810642978215
244,Agent Beta,Medium,north,two day,183.1,38.15,1029.95,5.6250682687056255,4,delivered,0,92.0,4,27.920952201532664,76.5626513420347
245,Agent Gamma,Low,south,standard,138.7,43.15,822.95,5.933309300648883,5,delivered,0,100.0,2,9.992739699173205,77.77056279881639
246,Agent Alpha,High,south,same day,127.5,41.92,863.26,6.770666666666666,5,delivered,0,100.0,2,15.469911375526353,78.65425875789553
247,Agent Beta,Low,west,standard,295.3,8.06,1500.68,5.0818828310193025,4,delivered,0,92.0,0,22.569104889903887,71.86055605995689
248,Agent Beta,High,central,express,297.1,2.64,1551.92,5.223561090541905,3,delayed,1,38.583333333333336,0,25.999928914262018,77.64385948771411
249,Agent Gamma,High,east,same day,123.5,29.37,805.61,6.523157894736842,2,delayed,1,41.0,2,25.38171986253552,86.7834012934345
250,Agent Alpha,Low,south,standard,280.4,3.78,1413.34,5.0404422253922965,4,delivered,0,92.0,0,15.018056732804162,78.56537596707211
251,Agent Gamma,High,west,express,74.1,28.64,506.42,6.834278002699056,1,failed,1,33.0,1,21.766693352417516,74.26697987484121
252,Agent Alpha,High,west,express,58.9,11.97,380.41,6.458573853989813,3,delivered,0,84.0,3,22.310586371611553,75.37584997768128
253,Agent Gamma,Low,north,standard,197.4,47.42,1129.26,5.720668693009118,5,delivered,0,100.0,4,30.80682002910114,76.04167780650873
254,Agent Gamma,High,central,same day,150.6,22.4,920.2,6.110225763612219,4,delivered,0,92.0,2,22.101532030937665,78.52795211181409
255,Agent Beta,Medium,east,two day,224.0,31.45,1214.35,5.421205357142857,3,delivered,0,84.0,4,20.616956480116556,86.94848276814753
256,Agent Alpha,Medium,west,two day,33.9,29.91,259.23,7.646902654867257,5,delivered,0,100.0,3,23.3408075747501,75.16771352979379
257,Agent Beta,Medium,north,two day,145.2,46.17,864.51,5.9539256198347115,3,delivered,0,84.0,2,31.316928644964683,78.13741416099238
258,Agent Beta,Medium,central,two day,204.9,41.15,1147.95,5.602489019033675,4,delivered,0,92.0,4,24.376178780049838,79.21606112782543
259,Agent Gamma,Low,central,standard,150.8,39.64,872.92,5.788594164456232,3,delivered,0,84.0,2,23.62036702053619,74.69612425919499
260,Agent Beta,Low,central,standard,86.6,16.17,481.51,5.560161662817552,5,delivered,0,100.0,1,20.78305896262461,77.99103580944376
261,Agent Gamma,Low,east,standard,150.7,17.56,806.18,5.349568679495687,4,delivered,0,92.0,2,23.29004336019502,88.5656739881503
262,Agent Gamma,Medium,north,two day,176.0,18.92,936.76,5.3225,4,delivered,0,92.0,2,31.64032310062558,75.85798144146919
263,Agent Alpha,Low,east,standard,165.6,18.69,884.07,5.338586956521739,3,delivered,0,84.0,2,20.440504091419147,86.97457991034392
264,Agent Gamma,Medium,west,two day,170.2,44.12,983.36,5.777673325499413,5,delivered,0,100.0,2,23.10997791418242,73.08014881390181
265,Agent Beta,High,east,express,133.4,24.33,789.99,5.921964017991004,2,failed,1,41.0,2,24.864238431567735,89.63891381004336
266,Agent Gamma,High,east,same day,100.0,33.34,700.02,7.0001999999999995,3,delivered,0,84.0,1,24.044611706525227,85.59903654221114
267,Agent Alpha,Medium,south,two day,22.1,11.47,144.91,6.557013574660633,5,delivered,0,100.0,3,14.082094445971608,80.60440949154223
268,Agent Alpha,Medium,west,two day,14.9,49.35,222.55,14.936241610738255,3,delivered,0,84.0,3,24.214904503922654,70.62275717367977
269,Agent Beta,Low,east,standard,160.6,48.08,947.24,5.898132004981321,4,delivered,0,92.0,2,21.756946907318532,86.24217638831661
270,Agent Beta,High,west,express,257.8,30.28,1429.84,5.546314972847168,1,failed,1,33.0,0,21.76155106558696,73.3387169285681
271,Agent Beta,Low,north,standard,235.9,46.05,1317.65,5.58562950402713,3,delivered,0,84.0,4,30.55616693287108,75.96522070330484
272,Agent Beta,High,south,express,161.3,41.74,981.72,6.086298822070676,3,delivered,0,84.0,2,14.760680368075086,79.84528139880919
273,Agent Gamma,High,central,express,192.2,4.85,1025.55,5.335848074921956,2,delayed,1,33.85714285714286,4,25.40243391148062,76.55999285663864
274,Agent Alpha,Medium,west,two day,293.0,48.5,1610.5,5.496587030716723,5,delivered,0,100.0,0,25.479443315338827,73.49001792091514
275,Agent Gamma,High,west,same day,290.2,15.21,1596.63,5.501826326671262,3,delayed,1,42.18181818181819,0,23.068054393165628,72.42071859639881
276,Agent Gamma,Low,east,standard,297.1,10.39,1523.17,5.126792325816223,4,delivered,0,92.0,0,22.6090977681232,91.1807519722277
277,Agent Alpha,High,east,express,5.9,49.52,228.09,38.659322033898306,4,delivered,0,92.0,3,24.389771073800652,87.5142965546388
278,Agent Beta,High,west,same day,191.2,5.3,1071.9,5.606171548117156,3,delayed,1,49.0,4,23.89978358466659,74.041706041577
279,Agent Beta,High,west,same day,223.8,32.15,1315.45,5.877792672028597,2,delayed,1,41.0,4,24.21180126354622,71.14375540549827
280,Agent Beta,Medium,east,two day,31.8,46.64,298.92,9.4,5,delivered,0,100.0,3,24.374756016616608,88.45251855575688
281,Agent Alpha,Low,central,standard,109.6,49.52,696.68,6.3565693430656935,5,delivered,0,100.0,1,25.540032050905396,77.71541851141174
282,Agent Beta,Medium,south,two day,50.4,43.7,383.1,7.601190476190477,5,delivered,0,100.0,3,11.927970941109216,79.1746556863764
283,Agent Gamma,Medium,south,two day,116.0,45.04,715.12,6.164827586206896,4,delivered,0,92.0,1,12.153497715839665,80.03068317347578
284,Agent Gamma,Low,west,standard,132.9,24.05,736.65,5.542889390519187,5,delivered,0,100.0,2,20.563891639045213,71.27567182739095
285,Agent Alpha,High,west,same day,54.3,47.84,515.02,9.484714548802947,5,delivered,0,100.0,1,23.469680845977045,69.63600469004389
286,Agent Gamma,High,east,same day,149.3,9.87,876.11,5.8681178834561285,3,delivered,0,84.0,2,19.815653642780454,86.69388980982728
287,Agent Beta,Medium,central,two day,57.1,12.91,324.23,5.678283712784588,5,delivered,0,100.0,3,22.99358810879476,78.6003850349592
288,Agent Gamma,Low,central,standard,276.8,10.69,1416.07,5.115859826589595,4,delivered,0,92.0,0,23.455867808245458,79.02577814691227
289,Agent Alpha,Low,south,standard,51.7,34.82,362.96,7.020502901353964,5,delivered,0,100.0,3,11.619247512769707,78.88121720283353
290,Agent Beta,Medium,west,two day,154.3,1.91,777.23,5.037135450421257,5,delivered,0,100.0,2,23.544999563414066,72.04825799290843
291,Agent Beta,Low,central,standard,103.9,11.4,553.7,5.329162656400385,5,delivered,0,100.0,1,20.383001499634297,74.62419396083168
292,Agent Beta,High,central,express,127.4,22.72,755.16,5.927472527472527,2,delayed,1,32.666666666666664,2,20.424089132495286,75.82237740658609
293,Agent Beta,High,east,express,117.4,18.36,692.08,5.895059625212947,4,delivered,0,92.0,1,24.53560336395795,90.0753157002338
294,Agent Alpha,High,west,same day,293.6,0.67,1569.17,5.34458446866485,1,failed,1,28.0,0,22.161143848467578,73.23591762159033
295,Agent Gamma,High,west,express,199.4,11.71,1082.13,5.4269307923771315,2,delayed,1,31.625,4,20.76236307591131,70.83462313172622
296,Agent Beta,Medium,central,two day,15.6,2.87,95.6674,6.132525641025641,5,delivered,0,100.0,3,23.333459560328826,75.9446519707346
297,Agent Alpha,Low,south,standard,250.7,11.8,1288.9,5.141204627044277,4,delivered,0,92.0,4,14.519961318591665,82.10081213793737
298,Agent Gamma,High,north,same day,164.1,25.8,997.9,6.0810481413772095,5,delivered,0,100.0,2,26.99492616498106,75.3545052176694
299,Agent Gamma,High,west,same day,35.8,18.21,333.63,9.31927374301676,4,delivered,0,92.0,3,23.737342854914,71.60494635508279
300,Agent Beta,High,west,same day,142.0,41.28,933.84,6.5763380281690145,5,delivered,0,100.0,2,20.512084789962607,73.58615214992786
301,Agent Beta,Low,central,standard,40.9,19.04,261.62,6.3965770171149146,5,delivered,0,100.0,3,20.510090327011646,77.76667431424848
302,Agent Gamma,High,north,express,167.7,20.09,948.77,5.657543231961837,3,delayed,1,41.85714285714286,2,28.888127789408887,76.86522123140288
303,Agent Gamma,Medium,north,two day,111.8,15.89,606.67,5.426386404293381,4,delivered,0,92.0,1,28.94381072966064,79.49844654587847
304,Agent Gamma,High,east,same day,21.0,8.0,229.0,10.904761904761905,4,delivered,0,92.0,3,23.424579408989242,86.71826277629032
305,Agent Beta,Low,west,standard,196.4,10.26,1012.78,5.156720977596741,3,delivered,0,84.0,2,24.35654800233597,74.048519345178
306,Agent Beta,High,central,same day,70.8,46.37,593.11,8.37725988700565,2,delayed,1,41.0,1,26.055112476775207,75.3543830437091
307,Agent Beta,Medium,west,two day,230.1,25.52,1227.06,5.332724902216428,4,delivered,0,92.0,4,23.09780208980717,73.29440300089287
308,Agent Alpha,Medium,west,two day,271.2,45.63,1492.89,5.504756637168142,5,delivered,0,100.0,0,21.937738837647476,74.82374138046788
309,Agent Gamma,Low,south,standard,73.6,30.03,458.09,6.224048913043478,3,delivered,0,84.0,1,14.671117168612223,79.94741071286883
310,Agent Alpha,Low,east,standard,92.4,17.36,514.08,5.5636363636363635,4,delivered,0,92.0,1,21.224993507572446,89.74576704314798
311,Agent Beta,Low,north,standard,14.9,49.46,222.88,14.958389261744966,5,delivered,0,100.0,3,28.333828524233816,79.02236011799393
312,Agent Alpha,High,west,express,145.0,3.55,785.65,5.418275862068965,3,delayed,1,44.0,2,20.470738288053596,70.41615854926562
313,Agent Beta,Medium,north,two day,252.2,46.23,1399.69,5.549920697858843,4,delivered,0,92.0,0,25.852104460492743,78.33496137169266
314,Agent Beta,High,north,express,33.9,21.07,282.71,8.33952802359882,2,delayed,1,28.5,3,31.47589048806755,79.61904614393205
315,Agent Gamma,Medium,north,two day,51.2,39.62,374.86,7.321484375,5,delivered,0,100.0,3,30.715880723073234,77.55822365913326
316,Agent Beta,Low,central,standard,223.6,40.23,1238.69,5.539758497316638,5,delivered,0,100.0,4,24.375845236562185,75.51673346717254
317,Agent Alpha,Medium,north,two day,191.8,15.48,1005.44,5.242127215849844,3,delivered,0,84.0,2,28.15371766648562,74.86165518953365
318,Agent Alpha,Medium,south,two day,60.6,4.14,315.42,5.204950495049505,3,delivered,0,84.0,3,10.939765920425074,78.7584119828005
319,Agent Gamma,Medium,central,two day,52.2,39.45,379.35,7.267241379310345,4,delivered,0,92.0,3,21.138622256026515,75.0210796141001
320,Agent Alpha,High,north,same day,22.1,36.84,321.02,14.525791855203618,5,delivered,0,100.0,3,27.20145738898757,77.18036442951028
321,Agent Beta,High,east,same day,6.3,13.42,171.76,27.263492063492063,4,delivered,0,92.0,3,22.895359988236724,85.81822809624042
322,Agent Beta,Low,north,standard,127.4,42.36,764.08,5.997488226059654,4,delivered,0,92.0,2,29.987575536200374,75.44042774781735
323,Agent Alpha,Medium,east,two day,33.2,27.73,249.19,7.505722891566264,5,delivered,0,100.0,3,23.56118426030639,88.03946266347329
324,Agent Gamma,High,central,same day,88.3,38.22,656.16,7.431030577576444,5,delivered,0,100.0,1,21.879603381675658,77.24348850241213
325,Agent Beta,High,south,same day,262.3,23.86,1483.08,5.654136484940907,5,delivered,0,100.0,0,15.629191683979165,80.59239091088179
326,Agent Alpha,High,east,express,15.8,4.79,143.37,9.074050632911392,4,delivered,0,92.0,3,24.027381500174613,89.63368977650437
327,Agent Gamma,Low,central,standard,239.2,4.47,1209.41,5.0560618729097,5,delivered,0,100.0,4,23.526124315068405,74.68337183799281
328,Agent Gamma,High,east,same day,115.1,33.73,776.69,6.747958297132929,3,delivered,0,84.0,2,23.270324477406113,85.8837257130547
329,Agent Beta,High,central,same day,124.2,49.52,870.85,7.011674718196457,4,delivered,0,92.0,2,22.71760037456674,74.76515491082868
330,Agent Gamma,Low,south,standard,291.8,38.8,1575.4,5.398903358464702,4,delivered,0,92.0,0,11.386385937006946,79.73890189278947
331,Agent Alpha,Medium,south,two day,171.0,23.14,924.42,5.405964912280702,5,delivered,0,100.0,2,12.03583607190757,77.4510876692976
332,Agent Beta,Low,north,standard,12.0,43.81,191.43,15.9525,5,delivered,0,100.0,3,30.247076662786213,78.57648760098795
333,Agent Alpha,High,south,same day,238.4,24.39,1365.17,5.72638422818792,3,delayed,1,42.18181818181819,0,9.986360931778535,78.53800108623086
334,Agent Beta,Low,north,standard,166.8,28.47,919.41,5.512050359712229,5,delivered,0,100.0,2,26.396435843041495,79.73527495973974
335,Agent Gamma,Medium,east,two day,233.3,16.84,1217.02,5.216545220745821,5,delivered,0,100.0,4,19.876015852130518,88.31842253058268
336,Agent Alpha,High,north,express,46.2,34.0,383.0,8.29004329004329,4,delivered,0,92.0,3,25.94437281391382,76.7779545146532
337,Agent Beta,High,north,express,79.5,28.58,533.24,6.707421383647799,3,delayed,1,34.714285714285715,1,30.832763504066044,78.783232155837
338,Agent Alpha,High,east,same day,273.2,47.03,1607.09,5.8824670571010245,2,delayed,1,38.22222222222222,0,23.821947156280142,89.67892390335795
339,Agent Gamma,Medium,west,two day,129.5,19.91,707.23,5.461235521235522,3,delivered,0,84.0,1,22.845042974523952,73.24385424568885
340,Agent Alpha,High,north,same day,153.7,24.73,942.69,6.133311646063762,4,delivered,0,92.0,2,26.287004963906007,79.71088023750221
341,Agent Alpha,High,west,same day,193.3,8.82,1092.96,5.654216244180031,4,delivered,0,92.0,4,22.949695250700994,72.13355556592245
342,Agent Gamma,Low,east,standard,159.0,38.64,910.92,5.729056603773585,5,delivered,0,100.0,2,22.440830624683397,90.25119005463372
343,Agent Beta,Medium,north,two day,225.4,49.16,1274.48,5.65430346051464,5,delivered,0,100.0,4,26.739211219460092,76.3805576744749
344,Agent Beta,High,east,same day,67.7,48.92,585.26,8.644903988183161,3,delivered,0,84.0,1,22.20310989542784,90.43007404577664
